"ORIGIN","DEST",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACV","SFO",
"ACY","ATL",
"ACY","ATL",
"ACY","ATL",
"ACY","ATL",
"ACY","ATL",
"ACY","ATL",
"ACY","ATL",
"ACY","ATL",
"ACY","ATL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","FLL",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MCO",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","MYR",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","RSW",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ACY","TPA",
"ADK","CDB",
"ADK","CDB",
"ADK","CDB",
"ADK","CDB",
"ADK","CDB",
"ADK","CDB",
"ADK","CDB",
"ADK","CDB",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"ADQ","ANC",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","DFW",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","ATL",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AEX","IAH",
"AGS","DFW",
"AGS","DFW",
"AGS","DFW",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","CLT",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AGS","ATL",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"AKN","ANC",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","MYR",
"ALB","SFB",
"ALB","PGD",
"ALB","PGD",
"ALB","MYR",
"ALB","MYR",
"ALB","SFB",
"ALB","SFB",
"ALB","MYR",
"ALB","PIE",
"ALB","PGD",
"ALB","PIE",
"ALB","PIE",
"ALB","MYR",
"ALB","MYR",
"ALB","SFB",
"ALB","SFB",
"ALB","SFB",
"ALB","PIE",
"ALB","MYR",
"ALB","PIE",
"ALB","PIE",
"ALB","SFB",
"ALB","MYR",
"ALB","SFB",
"ALB","PIE",
"ALB","PIE",
"ALB","PIE",
"ALB","PGD",
"ALB","PGD",
"ALB","MYR",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","FLL",
"ALB","MCO",
"ALB","MCO",
"ALB","FLL",
"ALB","FLL",
"ALB","FLL",
"ALB","FLL",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","FLL",
"ALB","FLL",
"ALB","FLL",
"ALB","MCO",
"ALB","ATL",
"ALB","ATL",
"ALB","ATL",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","DCA",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","CLT",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","DTW",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","MCO",
"ALB","DEN",
"ALB","MCO",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","ORD",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MDW",
"ALB","MDW",
"ALB","BWI",
"ALB","BWI",
"ALB","BWI",
"ALB","DEN",
"ALB","MCO",
"ALB","MDW",
"ALB","MDW",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"ALO","ORD",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DEN",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DFW",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"AMA","DAL",
"ANC","BET",
"ANC","ADQ",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","FAI",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","AKN",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","AKN",
"ANC","BET",
"ANC","ADQ",
"ANC","SCC",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","FAI",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","SCC",
"ANC","AKN",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","AKN",
"ANC","BET",
"ANC","ADQ",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","FAI",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","SCC",
"ANC","AKN",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","BET",
"ANC","ADQ",
"ANC","SCC",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","CDB",
"ANC","SEA",
"ANC","SCC",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","BET",
"ANC","ADQ",
"ANC","SCC",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","SCC",
"ANC","AKN",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","BET",
"ANC","ADQ",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","FAI",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","SCC",
"ANC","AKN",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","BET",
"ANC","ADQ",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","FAI",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","CDB",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","AKN",
"ANC","BET",
"ANC","ADQ",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","LAX",
"ANC","FAI",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","AKN",
"ANC","BET",
"ANC","ADQ",
"ANC","SCC",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","LAX",
"ANC","FAI",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","SCC",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","AKN",
"ANC","BET",
"ANC","ADQ",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","LAX",
"ANC","FAI",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","SCC",
"ANC","AKN",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","BET",
"ANC","ADQ",
"ANC","SCC",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","LAX",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","CDB",
"ANC","SEA",
"ANC","SCC",
"ANC","AKN",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","BET",
"ANC","ADQ",
"ANC","SCC",
"ANC","JNU",
"ANC","CDV",
"ANC","JNU",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","FAI",
"ANC","BRW",
"ANC","LAX",
"ANC","OME",
"ANC","OTZ",
"ANC","DLG",
"ANC","AKN",
"ANC","FAI",
"ANC","SEA",
"ANC","SCC",
"ANC","AKN",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","SEA",
"ANC","BET",
"ANC","ADQ",
